geoid,keys,address,city,country,lat,long,name,postalCode,province,websites,address_full
21205,us/ky/morehead/1691flemingsburgrd/696490760,1691 Flemingsburg Rd,Morehead,US,38.1873,-83.4763,Hardee's,40351,KY,http://www.hardees.com,"1601, Flemingsburg Road, Morehead, Rowan County, Kentucky, 40351, United States"
21205,us/ky/morehead/402wmainst/-791445730,402 W Main St,Morehead,US,38.178,-83.4376,Wendy's,40351,KY,http://www.wendys.com,"Wendy's, West Main Street, Brady, Morehead, Rowan County, Kentucky, 40351, United States"
21225,"us/ky/morganfield/809ushighway60e/-891525969,us/ky/morganfield/809ushighway60e/-891525969",809 Us Highway 60 E,Morganfield,US,37.6894,-87.9044,Subway,42437,KY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ_DQufbfz1t_dklFttO0oM_YoC0j8cIYoSiBp5J_2Hi5-kgmbeqE74yVjaEiK1Ss064gQe1zPXNMoYscplYky5GyTkkhwoIIVOO9MFXKQA11sKOAR6Pwg-lTAiBfDs4FeQdVVxkoiJZovybVl6-V8phbN5jlLHdRweGJ164AgrOr84waA5zLs4nb88fHTEdSXwwzcgaq4NabV1cwl7It4vUnpnV9p10uQy7coLzLxD9HBNmg1Q-jynB1wQnoOhELxyedFgBw2Tn_PmDjia4VYO_XxhRALGJGA2WhfzcajdusatM0J2fXVuF4bjnRScYbavqguawheb4og5KwsClfpHCVedGSLGEY3&placement=listing_profile&cs_user=unknown&cs_session=b52d536f1a9ffcbe3fba5a55f712bd589252856b,"Subway, 809, US 60, Morganfield, Union County, Kentucky, 42437, United States"
21225,us/ky/morganfield/322nmorganst/-1161002137,322 N Morgan St,Morganfield,US,37.68742,-87.91363,McDonald's,42437,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, 322, North Morgan Street, Morganfield, Union County, Kentucky, 42437, United States"
21205,us/ky/morehead/512emainst/-1721138121,512 E Main St,Morehead,US,38.1876,-83.4297,Dairy Queen,40351,KY,http://www.dairyqueen.com,"Gatti's Pizza, East Main Street, Morehead, Rowan County, Kentucky, 40531, United States"
21205,us/ky/morehead/125wmainst/93075755,125 W Main St,Morehead,US,38.181062,-83.43618,Arby's,40351,KY,"http://www.arbys.com,https://locations.arbys.com/us/ky/morehead/125-w-main-st.html,http://locations.arbys.com/us/ky/morehead/125-w-main-st.html","Arby's, West Main Street, Brady, Morehead, Rowan County, Kentucky, 40351, United States"
21205,us/ky/morehead/110flemingsburgrd/-1947870258,110 Flemingsburg Rd,Morehead,US,38.1778,-83.4381,Jimmy John's,40351,KY,http://www.jimmyjohns.com,"101, Flemingsburg Road, Morehead, Rowan County, Kentucky, 40351, United States"
17111,us/il/mchenry/1101adamsdr/1121518186,1101 Adams Dr,Mchenry,US,42.342512,-88.248956,Culver's,60051,IL,http://www.culvers.com/restaurants/mchenry,"Culver's, 1101, Adams Drive, Adams Commercial Centre, McHenry, McHenry County, Illinois, 60051, United States"
36001,us/ny/albany/1crossgatesmallrd/93075755,1 Crossgates Mall Rd,Albany,US,42.687711,-73.849772,Arby's,12203,NY,http://www.arbys.com,"Forever 21, Crossgates Mall Road, Crossgates Mall, Westmere, City of Albany, Albany County, New York, 12203, United States"
13135,us/ga/buford/4145hwy20/93075755,4145 Hwy 20,Buford,US,34.093054,-84.003065,Arby's,30518,GA,http://www.arbys.com,"Arby's, 4139, Buford Drive, Buford, Gwinnett County, Georgia, 30518, United States"
13135,us/ga/loganville/4151atlantahwy/93075755,4151 Atlanta Hwy,Loganville,US,33.8434,-83.9094,Arby's,30052,GA,"http://www.arbys.com,https://locations.arbys.com/us/ga/loganville/4151-atlanta-hwy.html,http://locations.arbys.com/us/ga/loganville/4151-atlanta-hwy.html","Arby's, 4151, Atlanta Highway, Loganville, Walton County, Georgia, 30052, United States"
24033,us/md/hyattsville/8320annapolisroad/1241037051,8320 Annapolis Road,Hyattsville,US,38.957266,-76.871158,Bojangles' Famous Chicken 'n Biscuits,20784,MD,http://www.bojangles.com,"Bojangles', 8320, Annapolis Road, New Carrollton, Prince George's County, Maryland, 20784, United States"
42129,us/pa/bellevernon/806rostraverrd/891991624,806 Rostraver Rd,Belle Vernon,US,40.136482,-79.84282,A&W/Long John Silvers,15012,PA,http://www.awrestaurants.com,"Long John Silver's, Finley Road, Tri County Plaza, Allens Crossroads, Pricedale, Rostraver Township, Westmoreland County, Pennsylvania, 15012, United States"
26121,us/mi/muskegon/5560harveyst/93075755,5560 Harvey St,Muskegon,US,43.1505,-86.205246,Arby's,49444,MI,"http://www.arbys.com,https://locations.arbys.com/us/mi/muskegon/5560-harvey-st.html,http://locations.arbys.com/us/mi/muskegon/5560-harvey-st.html","Arby's, South Harvey Street, Norton Shores, Fruitport Charter Township, Muskegon County, Michigan, 49444, United States"
42129,us/pa/murrysville/4400williampennhwy/106088,4400 William Penn Hwy,Murrysville,US,40.427,-79.6809,KFC,15668,PA,http://www.kfc.com,"Berkshire Hathaway Homeservices, William Penn Highway, Murrysville, Westmoreland County, Pennsylvania, 15668, United States"
04013,us/az/litchfieldpark/13000windianschoolrd/-964070452,13000 W Indian School Rd,Litchfield Park,US,33.493296,-112.33883,Pick Up Stix,85340,AZ,"http://www.pickupstix.com,http://www.pickupstix.com/","13075, West Indian School Road, Avondale, Maricopa County, Arizona, 85392, United States"
24025,us/md/belair/10belairsouthpkwy/93075755,10 Bel Air South Pkwy,Bel Air,US,39.4978,-76.328,Arby's,21015,MD,"http://www.arbys.com,http://locations.arbys.com/us/md/bel-air/10-bel-air-south-pkwy.html","Arby's, Bel Air South Parkway, Emmorton, Harford County, Maryland, 21015, United States"
21053,us/ky/albany/801ncrossst/-1161002137,801 N Cross St,Albany,US,36.6965,-85.13571,McDonald's,42602,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, Burkesville Road, Albany, Clinton County, Kentucky, 42602, United States"
21053,us/ky/albany/699ncrossst/-2061630068,699 N Cross St,Albany,US,36.695316,-85.135236,Burger King,42602,KY,"https://locations.bk.com/ky/albany/699-north-cross-st.html,http://www.bk.com,https://www.bk.com","600, Cross Street, Albany, Clinton County, Kentucky, 42602, United States"
45077,us/sc/clemson/102canoylane/1241037051,102 Canoy Lane,Clemson,US,34.688956,-82.812212,Bojangles' Famous Chicken 'n Biscuits,29631,SC,http://www.bojangles.com,"Bojangles', Old Greenville Highway, Cadillac Heights, Clemson, Pickens County, South Carolina, 29631, United States"
21183,us/ky/beaverdam/1860nmainst/-1161002137,1860 N Main St,Beaver Dam,US,37.416303,-86.878319,McDonald's,42320,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","US 231, Beaver Dam, Ohio County, Kentucky, 42320, United States"
21183,us/ky/beaverdam/1306nmainst/106088,1306 N Main St,Beaver Dam,US,37.4193,-86.8803,KFC,42320,KY,http://www.kfc.com,"Hartford Road, Beaver Dam, Ohio County, Kentucky, 42320, United States"
21059,us/ky/owensboro/4545fredericast/-791445730,4545 Frederica St,Owensboro,US,37.7263,-87.123,Wendy's,42301,KY,http://www.wendys.com,"Wendy's, 4565, Frederica Street, Owensboro, Daviess County, Kentucky, 42301, United States"
21059,us/ky/owensboro/1715fredericast/-1721138121,1715 Frederica St,Owensboro,US,37.7588,-87.1119,Dairy Queen,42301,KY,http://www.dairyqueen.com,"Owensboro High School, 1800, Frederica Street, Owensboro, Daviess County, Kentucky, 42301, United States"
18041,us/in/connersville/602w30thst/93075755,602 W 30th St,Connersville,US,39.67208,-85.136151,Arby's,47331,IN,"http://www.arbys.com,https://locations.arbys.com/us/in/connersville/602-w-30th-st.html,http://locations.arbys.com/us/in/connersville/602-w-30th-st.html","Arby's, Vermont Avenue, Connersville, Fayette County, Indiana, 47331, United States"
18041,us/in/connersville/518w30thst/-1161002137,518 W 30th St,Connersville,US,39.671644,-85.134804,McDonald's,47331,IN,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, West 30th Street, Connersville, Fayette County, Indiana, 47331, United States"
20149,us/ks/wamego/807wushighway24/-891525969,807 W Us Highway 24,Wamego,US,39.20962,-96.30701,Subway,66547,KS,http://www.subway.com,"Short Stop, 807, US 24, Wamego, Pottawatomie County, Kansas, 66547, United States"
20177,us/ks/topeka/1100kansasave/-1161002137,1100 Kansas Ave,Topeka,US,39.0438,-95.6762,McDonald's,66612,KS,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, 1100, South Kansas Avenue, Topeka, Shawnee County, Kansas, 66612, United States"
21071,us/ky/prestonsburg/1384nlakedr/-1734454694,1384 N Lake Dr,Prestonsburg,US,37.675808,-82.778435,Dairy Cheer,41653,KY,NA,"Speedway, 654, North Lake Drive, Cliff, Prestonsburg, Floyd County, Kentucky, 41653, United States"
21021,us/ky/danville/1601hustonvillerd/93075755,1601 Hustonville Rd,Danville,US,37.61909,-84.77522,Arby's,40422,KY,"http://www.arbys.com,https://locations.arbys.com/us/ky/danville/1601-hustonville-rd.html,http://locations.arbys.com/us/ky/danville/1601-hustonville-rd.html","1759, Hustonville Road, Baughman Heights, Danville, Boyle County, Kentucky, 40422, United States"
21115,us/ky/paintsville/341nmayotrl/-2061630068,341 N Mayo Trl,Paintsville,US,37.82059,-82.81666,Burger King,41240,KY,"http://www.bk.com,https://locations.bk.com/ky/paintsville/341-n-mayo-trl.html","Johnson County Central High School, Central High School Drive, Paintsville, Johnson County, Kentucky, 41240, United States"
21195,us/ky/pikeville/116leeave/-2061630068,116 Lee Ave,Pikeville,US,37.502291,-82.535067,Burger King,41501,KY,"http://www.bk.com,https://locations.bk.com/ky/pikeville/116-lee-ave.html,https://www.bk.com","Burger King, 116, Lee Avenue, Pauley, Pikeville, Pike County, Kentucky, 41501, United States"
21195,us/ky/pikeville/101bairdave/-1161002137,101 Baird Ave,Pikeville,US,37.47359,-82.52728,McDonald's,41501,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, Baird Avenue, Pikeville, Pike County, Kentucky, 41501, United States"
21195,us/ky/pikeville/186cassadyblvd/93075755,186 Cassady Blvd,Pikeville,US,37.504503,-82.53503,Arby's,41501,KY,http://www.arbys.com,"Arby's, 186, Cassidy Boulevard, Pikeville, Pike County, Kentucky, 41501, United States"
21071,us/ky/prestonsburg/618nlakedr/106088,618 N Lake Dr,Prestonsburg,US,37.674618,-82.777565,KFC,41653,KY,http://www.kfc.com,"Speedway, 654, North Lake Drive, Cliff, Prestonsburg, Floyd County, Kentucky, 41653, United States"
21071,us/ky/prestonsburg/1308northlakedr/93075755,1308 North Lake Dr,Prestonsburg,US,37.683592,-82.777067,Arby's,41653,KY,http://www.arbys.com,"KY 321, Cliff, Prestonsburg, Floyd County, Kentucky, 41653, United States"
21071,us/ky/prestonsburg/740nlakedr/-864103396,740 N Lake Dr,Prestonsburg,US,37.67653,-82.77878,Taco Bell,41653,KY,"http://www.tacobell.com,https://locations.tacobell.com/ky/prestonsburg/740-n-lake-dr.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028463andutm_content=website","775, North Lake Drive, Cliff, Prestonsburg, Floyd County, Kentucky, 41653, United States"
21071,us/ky/prestonsburg/1414nlakedr/1516016543,1414 N Lake Dr,Prestonsburg,US,37.6858,-82.77639,Long John Silver's,41653,KY,http://www.ljsilvers.com,"KY 321, Cliff, Prestonsburg, Floyd County, Kentucky, 41653, United States"
21043,us/ky/grayson/750ncarolmaloneblvd/-791445730,750 N Carol Malone Blvd,Grayson,US,38.342486,-82.942431,Wendy's,41143,KY,http://www.wendys.com,"Shell, 850, Carol Malone Boulevard, Grayson, Carter County, Kentucky, 41143, United States"
20117,us/ks/marysville/1803centerstreet/1780593795,1803 Center Street,Marysville,US,39.8416,-96.6355,SONIC Drive In,66508,KS,https://locations.sonicdrivein.com/ks/marysville/1803-center-street.html,"Sonic, Center Street, Marysville, Marshall County, Kansas, 66508, United States"
21193,us/ky/hazard/2025nmainst/106088,2025 N Main St,Hazard,US,37.265175,-83.19103,KFC,41701,KY,http://www.kfc.com,"KFC, Plum Street, Walkertown, Hazard, Perry County, Kentucky, 41701, United States"
21035,us/ky/murray/1111chestnutst/-791445730,1111 Chestnut St,Murray,US,36.6171,-88.3138,Wendy's,42071,KY,http://www.wendys.com,"Cheri Theatres, Chestnut Street, Murray, Calloway County, Kentucky, 42071, United States"
21035,us/ky/murray/402n12thst/-864103396,402 N 12th St,Murray,US,36.61574,-88.31458,Taco Bell,42071,KY,"http://www.tacobell.com,https://locations.tacobell.com/ky/murray/402-n-12th-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004683andutm_content=website,https://locations.tacobell.com/ky/murray/402-n-12th-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004683&utm_content=website","1172, Payne Street, Murray, Calloway County, Kentucky, 42071, United States"
21035,us/ky/murray/107n12thst/-1161002137,107 N 12th St,Murray,US,36.61142,-88.31556,McDonald's,42071,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, North 12th Street, Murray, Calloway County, Kentucky, 42071, United States"
20169,us/ks/salina/1040eironave/-864103396,1040 E Iron Ave,Salina,US,38.84013,-97.59445,Taco Bell,67401,KS,"http://www.tacobell.com,https://locations.tacobell.com/ks/salina/1040-e-iron-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023230andutm_content=website,https://locations.tacobell.com/ks/salina/1040-e-iron-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=023230&utm_content=website","Taco Bell, South Ohio Street, Salina, Saline County, Kansas, 67401, United States"
21193,us/ky/hazard/86commercedrive/93075755,86 Commerce Drive,Hazard,US,37.295329,-83.216782,Arby's,41701,KY,http://www.arbys.com,"Arby's, 86, KY 80, Hazard, Perry County, Kentucky, 41701, United States"
21193,us/ky/hazard/100blackgoldct/-2061630068,100 Black Gold Ct,Hazard,US,37.25414,-83.20061,Burger King,41701,KY,"https://locations.bk.com/ky/hazard/100-black-gold-ct.html,http://www.bk.com","Dairy Queen, Black Gold Boulevard, Hazard, Perry County, Kentucky, 41729, United States"
21035,us/ky/murray/818n12thst/1121518186,818 N 12th St,Murray,US,36.6259,-88.3146,Culver's,42071,KY,http://www.culvers.com/restaurants/murray,"911, North 12th Street, Murray, Calloway County, Kentucky, 42071, United States"
18117,us/in/paoli/750ngospelst/-791445730,750 N Gospel St,Paoli,US,38.561273,-86.467948,Wendy's,47454,IN,http://www.wendys.com,"514, North Gospel Street, Paoli Historic Downtown, Paoli, Orange County, Indiana, 47454, United States"
18117,us/in/paoli/789ngospelst/696490760,789 N Gospel St,Paoli,US,38.56151,-86.467788,Hardee's,47454,IN,http://www.hardees.com,"516, North Gospel Street, Paoli Historic Downtown, Paoli, Orange County, Indiana, 47454, United States"
18075,us/in/portland/1501nmeridianst/106088,1501 N Meridian St,Portland,US,40.44701,-84.97765,KFC,47371,IN,http://www.kfc.com,"252, East Lincoln Street, Portland, Jay County, Indiana, 47371, United States"
18075,us/in/portland/701nmeridianst/93075755,701 N Meridian St,Portland,US,40.43954,-84.97793,Arby's,47371,IN,"http://www.arbys.com,https://locations.arbys.com/us/in/portland/701-n-meridian-st.html,http://locations.arbys.com/us/in/portland/701-n-meridian-st.html","100, East Votaw Street, Portland, Jay County, Indiana, 47371, United States"
21009,us/ky/glasgow/200nlooprogerwellsblvd/1780593795,200 N. Loop Roger Wells Blvd.,Glasgow,US,37.0001,-85.9283,SONIC Drive In,42141,KY,https://locations.sonicdrivein.com/ky/glasgow/200-n--loop-roger-wells-blvd-.html,"Independence Muffler Shop, South L Rogers Wells Boulevard, Glasgow, Barren County, Kentucky, 42141, United States"
21009,us/ky/glasgow/924wmainst/-477036959,924 W Main St,Glasgow,US,37.001075,-85.924763,White Castle,42141,KY,http://www.whitecastle.com,"921, West Main Street, Glasgow, Barren County, Kentucky, 42141, United States"
21009,us/ky/glasgow/104wallst/-791445730,104 Wall St,Glasgow,US,37.007466,-85.923449,Wendy's,42141,KY,http://www.wendys.com,"O'Reilly Auto Parts, Wall Street, Glasgow, Barren County, Kentucky, 42141, United States"
21009,us/ky/glasgow/800wcherryst/93075755,800 W Cherry St,Glasgow,US,37.008558,-85.921371,Arby's,42141,KY,"https://locations.arbys.com/us/ky/glasgow/800-w-cherry-st.html,http://www.arbys.com,http://locations.arbys.com/us/ky/glasgow/800-w-cherry-st.html","Arby's, West Cherry Street, Glasgow, Barren County, Kentucky, 42141, United States"
21009,us/ky/glasgow/732emainst/696490760,732 E Main St,Glasgow,US,36.9879,-85.8987,Hardee's,42141,KY,http://www.hardees.com,"775, East Main Street, Glasgow, Barren County, Kentucky, 42141, United States"
21009,us/ky/glasgow/240slrogerwellsblvd/696490760,240 S L Roger Wells Blvd,Glasgow,US,36.9982,-85.9283,Hardee's,42141-1129,KY,http://www.hardees.com,"Rally's, South L Rogers Wells Boulevard, Glasgow, Barren County, Kentucky, 42141, United States"
NA,us/ky/grayson/618ncarolmaloneblvd/-1721138121,618 N Carol Malone Blvd,Grayson,US,38.338955,82.943313,Dairy Queen,41143,KY,NA,"æ°‘ä¸°åŽ¿ / Ù†Ù‰ÙŠÛ• Ù†Ø§Ú¾Ù‰ÙŠÙ‰Ø³Ù‰, å’Œç”°åœ°åŒº, æ–°ç–†ç»´å¾å°”è‡ªæ²»åŒº, ä¸­å›½"
21043,us/ky/grayson/852ncarolmaloneboulevard/93075755,852 N Carol Malone Boulevard,Grayson,US,38.342453,-82.941749,Arby's,41143,KY,http://www.arbys.com,"Arby's, Interstate Drive, Grayson, Carter County, Kentucky, 41143, United States"
20055,us/ks/gardencity/1719ekansasplaza/93075755,1719 E Kansas Plaza,Garden City,US,37.975433,-100.851456,Arby's,67846,KS,"http://www.arbys.com,http://locations.arbys.com/us/ks/garden-city/1719-e-kansas-plaza.html","Arby's, East Kansas Plaza, Garden City, Finney County, Kansas, 67846, United States"
20013,us/ks/hiawatha/1001s1stst/-1161002137,1001 S 1st St,Hiawatha,US,39.84249,-95.52643,McDonald's,66434,KS,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, East Lodge Road, Hiawatha, Brown County, Kansas, 66434, United States"
20133,us/ks/chanute/101w14thst/-1161002137,101 W 14th St,Chanute,US,37.66688,-95.45404,McDonalds,66720,KS,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","126, West 14th Street, Chanute, Neosho County, Kansas, 66720, United States"
20021,us/ks/columbus/613neastave/-891525969,613 N East Ave,Columbus,US,37.17714,-94.83215,Subway,66725,KS,http://www.subway.com,"780, East Lake Street, Columbus, Cherokee County, Kansas, 66725, United States"
21151,us/ky/berea/100plazadr2/93075755,100 Plaza Dr 2,Berea,US,37.5694,-84.312946,Arby's,40403,KY,"http://www.arbys.com,https://locations.arbys.com/us/ky/berea/100-plaza-dr--2.html","Arby's, Plaza Drive, Berea, Madison County, Kentucky, 40404, United States"
21207,us/ky/russellsprings/256stevedr/-791445730,256 Steve Dr,Russell Springs,US,37.06327,-85.06993,Wendy's,42642,KY,http://www.wendys.com,"8, Steve Drive, Russell Springs, Russell County, Kentucky, 42642, United States"
21153,us/ky/salyersville/325emountainpkwy/-791445730,325 E Mountain Pkwy,Salyersville,US,37.73912,-83.04305,Wendy's,41465,KY,http://www.wendys.com,"351, Mountain Parkway, Salyersville, Magoffin County, Kentucky, 41465, United States"
21153,us/ky/salyersville/222emountainpkwy/-1161002137,222 E Mountain Pkwy,Salyersville,US,37.73961,-83.0443,McDonald's,41465,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com","Subway, 342, Mountain Parkway, Salyersville, Magoffin County, Kentucky, 41465, United States"
20151,us/ks/pratt/100nmainst/106088,100 N Main St,Pratt,US,37.6463,-98.73905,KFC,67124,KS,http://www.kfc.com,"Dunkin', East 1st Street, Pratt, Pratt County, Kansas, 67124, United States"
18117,us/in/westbadensprings/8333wstateroad56/-1161002137,8333 W State Road 56,West Baden Springs,US,38.56326,-86.61299,McDonald's,47469,IN,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","8236, West Sinclair Street, West Baden Springs, Orange County, Indiana, 47469, United States"
18135,us/in/winchester/921ewashingtonst/93075755,921 E Washington St,Winchester,US,40.17249,-84.96496,Arby's,47394,IN,"https://locations.arbys.com/us/in/winchester/921-e-washington-st.html,http://www.arbys.com,http://locations.arbys.com/us/in/winchester/921-e-washington-st.html","Arby's, East Washington Street, Winchester, Randolph County, Indiana, 47394, United States"
37081,us/nc/whitsett/6403burlingtonroad/1241037051,6403 Burlington Road,Whitsett,US,36.0634,-79.6076,Bojangles' Famous Chicken 'n Biscuits,27377,NC,"http://www.bojangles.com,http://locations.bojangles.com/nc/whitsett/6403-burlington-road.html","Bojangles', 6403, Burlington Road, Whitsett, Guilford County, North Carolina, 27377, United States"
22061,us/la/ruston/301wcaliforniaave/-864103396,301 W California Ave,Ruston,US,32.52354,-92.64159,Taco Bell,71270,LA,"https://locations.tacobell.com/la/ruston/301-w-california-ave-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023192andutm_content=website,http://www.tacobell.com","Taco Bell, South Monroe Street, Ruston, Lincoln Parish, Louisiana, 71270, United States"
22049,us/la/jonesboro/304emainst/-1161002137,304 E Main St,Jonesboro,US,32.240836,-92.710094,McDonald's,71251,LA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","Subway, East Main Street, Jonesboro, Jackson Parish, Louisiana, 71251, United States"
22061,us/la/ruston/1121cooktownrd/1082608893,1121 Cooktown Rd,Ruston,US,32.536302,-92.652683,Waffle House,71270,LA,https://locations.wafflehouse.com/la-ruston-1494,"Shoppes at Tech Drive, Cooktown Road, Ruston, Lincoln Parish, Louisiana, 71270, United States"
21157,us/ky/benton/25commerceblvd/-1161002137,25 Commerce Blvd,Benton,US,36.864683,-88.353444,McDonald's,42025,KY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral",NA
17043,us/il/westmont/129wogdenave/-1947870258,129 W Ogden Ave,Westmont,US,41.809912,-87.980354,Jimmy John's,60559,IL,http://www.jimmyjohns.com,"Dunkin', West Ogden Avenue, Westmont, DuPage County, Illinois, 60559, United States"
21157,us/ky/benton/312w5thst/-791445730,312 W 5th St,Benton,US,36.86716,-88.360393,Wendy's,42025,KY,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJOGOzsAmif0aFrsHqdJMTDEtdOmBzXW9sZC2A5nZ2tDDpYRfiXXVLmgVTZfN8U2Dmz2AxWINrYDuGfINmpjgLSb9Bl8F6vKZRqiMo4Zz_bmMPwJ-rfcWjwwfZo8tMU9amoJ8mee8AU9J1_LXu7Aqcj4llOtv9VzPdG8B4F1wD1LSLx3dvwVAFNs4DaN96Yrqro7YUQY9JtLx56tOvdQpYRHXdEVqRNtXzEG6DDNl05L0bNeuoI3YPAVzWm5sAEJBpj46lZW1VQmj6EEl1hGhCAPeJDZFBMXglBPBnHWJBPL3OGTjn7bLHlmQ2YK6NbKFAPIqTOPA35Rabzt--R-FDdnT4Bd2MOirq&placement=listing_profile&cs_user=unknown&cs_session=a8ffb084c0c1c951157130676e7c32c4e2ae5431","Waffle House, Symsonia Road, Benton, Marshall County, Kentucky, 42025, United States"
29189,us/mo/saintlouis/12698lamplightersquare/93075755,12698 Lamplighter Square,Saint Louis,US,38.504623,-90.379023,Arby's,63128,MO,NA,"Arby's, Lamplighter Square Shop Center, Concord, Saint Louis County, Missouri, 63128, United States"
22079,us/la/alexandria/4015jacksonstext/-791445730,4015 Jackson St Ext,Alexandria,US,31.2811,-92.478,Wendy's,71303,LA,http://www.wendys.com,"4063, Jackson Street, Kent, Alexandria, Rapides Parish, Louisiana, 71303, United States"
45015,us/sc/summerville/1221nmainstreet/1241037051,1221 N Main Street,Summerville,US,33.035473,-80.157316,Bojangles' Famous Chicken 'n Biscuits,29483,SC,http://locations.bojangles.com/sc/summerville/1221-n--main-street.html,"1279, North Main Street, Weatherstone, Summerville, Berkeley County, South Carolina, 29483, United States"
22073,us/la/westmonroe/150wellrd/-1161002137,150 Well Rd,West Monroe,US,32.513914,-92.191915,McDonald's,71291,LA,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, 150, Well Road, Claiborne, West Monroe, Ouachita Parish, Louisiana, 71291, United States"
22073,us/la/westmonroe/201bridgest/-1161002137,201 Bridge St,West Monroe,US,32.50378,-92.12777,McDonald's,71291,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com","McDonald's, 201, Bridge Street, West Monroe, Ouachita Parish, Louisiana, 71291, United States"
22069,us/la/natchitoches/127southdr/-864103396,127 South Dr,Natchitoches,US,31.74882,-93.08183,Taco Bell,71457,LA,"https://locations.tacobell.com/la/natchitoches/127-south-dr.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=002619andutm_content=website,http://www.tacobell.com","Taco Bell, 127, South Drive, Dixie Plaza Shopping Center, East Natchitoches, Natchitoches, Natchitoches Parish, Louisiana, 71457, United States"
22069,us/la/natchitoches/5103universitypkwy/-791445730,5103 University Pkwy,Natchitoches,US,31.729557,-93.152361,Wendy's,71457,LA,http://www.wendys.com,"RaceWay, University Parkway, Natchitoches, Natchitoches Parish, Louisiana, United States"
22079,us/la/alexandria/6021oldboycerd/-1161002137,6021 Old Boyce Rd,Alexandria,US,31.34461,-92.51946,McDonald's,71303,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","Old Boyce Highway, Alexandria, Rapides Parish, Louisiana, United States"
39113,us/oh/dayton/731ecentralave/-791445730,731 E Central Ave,Dayton,US,39.6768,-84.2421,Wendy's,45449,OH,http://www.wendys.com,"56, North Alex Road, West Carrollton, Montgomery County, Ohio, 45449, United States"
22109,us/la/houma/3001barrowst/-1161002137,3001 Barrow St,Houma,US,29.570062,-90.722815,McDonald's,70360,LA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","Barrow Street, Houma, Terrebonne Parish, Louisiana, 70363, United States"
22101,us/la/patterson/1016highway90/1780593795,1016 Highway 90,Patterson,US,29.68951,-91.30939,Sonic Drive-In,70392,LA,"https://locations.sonicdrivein.com/la/patterson/1016-highway-90.html,http://sonicdrivein.com","US 90, Patterson, St. Mary Parish, Louisiana, 70392, United States"
